
Base graph vertices:
Vertex 0: ( 1, 11) ( 2, 25) ( 3, 49) ( 4, 1) ( 5, 22) ( 6, 24) ( 7, 48) ( 8, 15) ( 9, 9) ( 10, 21) ( 11, 19) ( 12, 36) ( 13, 14) ( 14, 37) ( 15, 16) ( 16, 39) ( 17, 8) ( 18, 7) ( 19, 25) ( 20, 47) ( 21, 12) ( 22, 28) ( 23, 40) ( 24, 1) ( 25, 12) ( 26, 38) ( 27, 11) ( 28, 35) ( 29, 37) ( 30, 37) ( 31, 19) ( 32, 47) ( 33, 11) ( 34, 17) ( 35, 49) ( 36, 33) ( 37, 41) ( 38, 46) ( 39, 47) ( 40, 1) ( 41, 18) ( 42, 18) ( 43, 36) ( 44, 31) ( 45, 6) ( 46, 4) ( 47, 22) ( 48, 13) ( 49, 12) ( 50, 48) ( 51, 11) ( 52, 23) ( 53, 26) ( 54, 2) ( 55, 23) ( 56, 39) ( 57, 39) ( 58, 36) ( 59, 23) ( 60, 25) ( 61, 22) ( 62, 43) ( 63, 23) ( 64, 32) ( 65, 11) ( 66, 21) ( 67, 16) ( 68, 3) ( 69, 18) ( 70, 15) ( 71, 4) ( 72, 36) ( 73, 32) ( 74, 41) ( 75, 18) ( 76, 37) ( 77, 46) ( 78, 39) ( 79, 1) ( 80, 8) ( 81, 37) ( 82, 11) ( 83, 32) ( 84, 14) ( 85, 12) ( 86, 5) ( 87, 2) ( 88, 2) ( 89, 42) ( 90, 26) ( 91, 28) ( 92, 13) ( 93, 18) ( 94, 50) ( 95, 46) ( 96, 30) ( 97, 22) ( 98, 12) ( 99, 33) 
Vertex 27: ( 0, 11) ( 1, 49) ( 2, 31) ( 3, 49) ( 4, 4) ( 5, 42) ( 6, 22) ( 7, 43) ( 8, 36) ( 9, 10) ( 10, 41) ( 11, 47) ( 12, 26) ( 13, 23) ( 14, 33) ( 15, 23) ( 16, 48) ( 17, 2) ( 18, 29) ( 19, 5) ( 20, 47) ( 21, 28) ( 22, 27) ( 23, 41) ( 24, 41) ( 25, 12) ( 26, 15) ( 28, 39) ( 29, 25) ( 30, 26) ( 31, 27) ( 32, 48) ( 33, 6) ( 34, 7) ( 35, 34) ( 36, 25) ( 37, 31) ( 38, 29) ( 39, 47) ( 40, 6) ( 41, 28) ( 42, 2) ( 43, 22) ( 44, 27) ( 45, 32) ( 46, 42) ( 47, 29) ( 48, 1) ( 49, 40) ( 50, 26) ( 51, 27) ( 52, 29) ( 53, 19) ( 54, 50) ( 55, 30) ( 56, 7) ( 57, 2) ( 58, 3) ( 59, 47) ( 60, 27) ( 61, 30) ( 62, 26) ( 63, 24) ( 64, 35) ( 65, 34) ( 66, 10) ( 67, 10) ( 68, 15) ( 69, 40) ( 70, 8) ( 71, 20) ( 72, 19) ( 73, 9) ( 74, 44) ( 75, 45) ( 76, 40) ( 77, 35) ( 78, 26) ( 79, 42) ( 80, 27) ( 81, 1) ( 82, 18) ( 83, 7) ( 84, 21) ( 85, 19) ( 86, 36) ( 87, 29) ( 88, 21) ( 89, 40) ( 90, 25) ( 91, 47) ( 92, 20) ( 93, 2) ( 94, 22) ( 95, 4) ( 96, 36) ( 97, 33) ( 98, 13) ( 99, 50) 
Vertex 28: ( 0, 35) ( 1, 21) ( 2, 22) ( 3, 30) ( 4, 19) ( 5, 4) ( 6, 30) ( 7, 15) ( 8, 7) ( 9, 50) ( 10, 18) ( 11, 3) ( 12, 42) ( 13, 23) ( 14, 19) ( 15, 24) ( 16, 36) ( 17, 28) ( 18, 12) ( 19, 38) ( 20, 38) ( 21, 44) ( 22, 20) ( 23, 42) ( 24, 45) ( 25, 22) ( 26, 29) ( 27, 39) ( 29, 22) ( 30, 20) ( 31, 19) ( 32, 42) ( 33, 30) ( 34, 14) ( 35, 37) ( 36, 21) ( 37, 49) ( 38, 12) ( 39, 12) ( 40, 27) ( 41, 12) ( 42, 31) ( 43, 33) ( 44, 34) ( 45, 50) ( 46, 18) ( 47, 12) ( 48, 20) ( 49, 8) ( 50, 38) ( 51, 16) ( 52, 27) ( 53, 40) ( 54, 39) ( 55, 32) ( 56, 25) ( 57, 22) ( 58, 45) ( 59, 24) ( 60, 45) ( 61, 16) ( 62, 44) ( 63, 37) ( 64, 48) ( 65, 8) ( 66, 23) ( 67, 18) ( 68, 8) ( 69, 34) ( 70, 32) ( 71, 34) ( 72, 47) ( 73, 12) ( 74, 16) ( 75, 30) ( 76, 11) ( 77, 35) ( 78, 43) ( 79, 30) ( 80, 44) ( 81, 30) ( 82, 47) ( 83, 20) ( 84, 19) ( 85, 36) ( 86, 2) ( 87, 43) ( 88, 9) ( 89, 48) ( 90, 18) ( 91, 3) ( 92, 15) ( 93, 12) ( 94, 39) ( 95, 12) ( 96, 21) ( 97, 13) ( 98, 30) ( 99, 28) 
Vertex 29: ( 0, 37) ( 1, 14) ( 2, 4) ( 3, 23) ( 4, 30) ( 5, 13) ( 6, 12) ( 7, 11) ( 8, 11) ( 9, 14) ( 10, 35) ( 11, 49) ( 12, 40) ( 13, 31) ( 14, 42) ( 15, 16) ( 16, 18) ( 17, 27) ( 18, 23) ( 19, 30) ( 20, 21) ( 21, 38) ( 22, 5) ( 23, 49) ( 24, 14) ( 25, 20) ( 26, 39) ( 27, 25) ( 28, 22) ( 30, 48) ( 31, 11) ( 32, 13) ( 33, 44) ( 34, 24) ( 35, 30) ( 36, 25) ( 37, 35) ( 38, 14) ( 39, 17) ( 40, 16) ( 41, 8) ( 42, 47) ( 43, 15) ( 44, 29) ( 45, 17) ( 46, 2) ( 47, 32) ( 48, 12) ( 49, 10) ( 50, 29) ( 51, 29) ( 52, 14) ( 53, 44) ( 54, 42) ( 55, 5) ( 56, 7) ( 57, 12) ( 58, 17) ( 59, 38) ( 60, 41) ( 61, 15) ( 62, 50) ( 63, 5) ( 64, 10) ( 65, 24) ( 66, 34) ( 67, 37) ( 68, 10) ( 69, 48) ( 70, 5) ( 71, 27) ( 72, 7) ( 73, 3) ( 74, 43) ( 75, 35) ( 76, 20) ( 77, 44) ( 78, 17) ( 79, 31) ( 80, 5) ( 81, 47) ( 82, 11) ( 83, 19) ( 84, 42) ( 85, 3) ( 86, 25) ( 87, 49) ( 88, 16) ( 89, 41) ( 90, 38) ( 91, 9) ( 92, 7) ( 93, 38) ( 94, 13) ( 95, 19) ( 96, 11) ( 97, 49) ( 98, 5) ( 99, 22) 
Vertex 30: ( 0, 37) ( 1, 20) ( 2, 42) ( 3, 35) ( 4, 42) ( 5, 25) ( 6, 7) ( 7, 49) ( 8, 35) ( 9, 40) ( 10, 17) ( 11, 30) ( 12, 30) ( 13, 2) ( 14, 35) ( 15, 10) ( 16, 11) ( 17, 15) ( 18, 24) ( 19, 46) ( 20, 37) ( 21, 41) ( 22, 41) ( 23, 13) ( 24, 12) ( 25, 20) ( 26, 15) ( 27, 26) ( 28, 20) ( 29, 48) ( 31, 46) ( 32, 11) ( 33, 48) ( 34, 4) ( 35, 14) ( 36, 41) ( 37, 38) ( 38, 33) ( 39, 36) ( 40, 6) ( 41, 15) ( 42, 43) ( 43, 5) ( 44, 25) ( 45, 13) ( 46, 46) ( 47, 29) ( 48, 37) ( 49, 46) ( 50, 47) ( 51, 27) ( 52, 34) ( 53, 5) ( 54, 36) ( 55, 21) ( 56, 19) ( 57, 4) ( 58, 33) ( 59, 17) ( 60, 10) ( 61, 4) ( 62, 14) ( 63, 20) ( 64, 3) ( 65, 17) ( 66, 33) ( 67, 45) ( 68, 7) ( 69, 17) ( 70, 33) ( 71, 14) ( 72, 33) ( 73, 25) ( 74, 18) ( 75, 10) ( 76, 37) ( 77, 14) ( 78, 38) ( 79, 23) ( 80, 11) ( 81, 34) ( 82, 1) ( 83, 44) ( 84, 40) ( 85, 36) ( 86, 16) ( 87, 9) ( 88, 39) ( 89, 50) ( 90, 25) ( 91, 48) ( 92, 5) ( 93, 41) ( 94, 18) ( 95, 10) ( 96, 7) ( 97, 2) ( 98, 4) ( 99, 15) 
Vertex 31: ( 0, 19) ( 1, 32) ( 2, 23) ( 3, 28) ( 4, 30) ( 5, 35) ( 6, 17) ( 7, 32) ( 8, 4) ( 9, 36) ( 10, 43) ( 11, 43) ( 12, 49) ( 13, 16) ( 14, 6) ( 15, 23) ( 16, 50) ( 17, 27) ( 18, 22) ( 19, 33) ( 20, 6) ( 21, 8) ( 22, 34) ( 23, 36) ( 24, 1) ( 25, 22) ( 26, 9) ( 27, 27) ( 28, 19) ( 29, 11) ( 30, 46) ( 32, 19) ( 33, 38) ( 34, 29) ( 35, 1) ( 36, 12) ( 37, 46) ( 38, 10) ( 39, 50) ( 40, 11) ( 41, 50) ( 42, 22) ( 43, 22) ( 44, 33) ( 45, 25) ( 46, 17) ( 47, 23) ( 48, 10) ( 49, 33) ( 50, 33) ( 51, 49) ( 52, 34) ( 53, 7) ( 54, 48) ( 55, 39) ( 56, 47) ( 57, 17) ( 58, 48) ( 59, 6) ( 60, 19) ( 61, 3) ( 62, 20) ( 63, 37) ( 64, 41) ( 65, 48) ( 66, 39) ( 67, 2) ( 68, 44) ( 69, 1) ( 70, 4) ( 71, 4) ( 72, 50) ( 73, 27) ( 74, 27) ( 75, 32) ( 76, 1) ( 77, 44) ( 78, 6) ( 79, 11) ( 80, 26) ( 81, 38) ( 82, 11) ( 83, 11) ( 84, 47) ( 85, 8) ( 86, 49) ( 87, 45) ( 88, 27) ( 89, 48) ( 90, 50) ( 91, 45) ( 92, 1) ( 93, 22) ( 94, 33) ( 95, 41) ( 96, 19) ( 97, 21) ( 98, 44) ( 99, 14) 
Vertex 32: ( 0, 47) ( 1, 46) ( 2, 35) ( 3, 21) ( 4, 36) ( 5, 21) ( 6, 20) ( 7, 43) ( 8, 17) ( 9, 28) ( 10, 35) ( 11, 13) ( 12, 19) ( 13, 43) ( 14, 10) ( 15, 10) ( 16, 23) ( 17, 20) ( 18, 46) ( 19, 39) ( 20, 24) ( 21, 29) ( 22, 25) ( 23, 14) ( 24, 44) ( 25, 24) ( 26, 5) ( 27, 48) ( 28, 42) ( 29, 13) ( 30, 11) ( 31, 19) ( 33, 21) ( 34, 47) ( 35, 20) ( 36, 20) ( 37, 24) ( 38, 46) ( 39, 4) ( 40, 26) ( 41, 39) ( 42, 11) ( 43, 36) ( 44, 16) ( 45, 49) ( 46, 48) ( 47, 27) ( 48, 47) ( 49, 8) ( 50, 25) ( 51, 41) ( 52, 34) ( 53, 25) ( 54, 43) ( 55, 28) ( 56, 25) ( 57, 14) ( 58, 10) ( 59, 17) ( 60, 32) ( 61, 32) ( 62, 10) ( 63, 48) ( 64, 3) ( 65, 9) ( 66, 17) ( 67, 24) ( 68, 34) ( 69, 12) ( 70, 27) ( 71, 9) ( 72, 1) ( 73, 40) ( 74, 47) ( 75, 16) ( 76, 40) ( 77, 44) ( 78, 44) ( 79, 36) ( 80, 1) ( 81, 21) ( 82, 28) ( 83, 34) ( 84, 45) ( 85, 20) ( 86, 13) ( 87, 19) ( 88, 33) ( 89, 22) ( 90, 35) ( 91, 17) ( 92, 4) ( 93, 46) ( 94, 14) ( 95, 8) ( 96, 6) ( 97, 32) ( 98, 31) ( 99, 39) 
Vertex 33: ( 0, 11) ( 1, 10) ( 2, 23) ( 3, 14) ( 4, 12) ( 5, 20) ( 6, 39) ( 7, 32) ( 8, 1) ( 9, 46) ( 10, 1) ( 11, 34) ( 12, 3) ( 13, 15) ( 14, 33) ( 15, 34) ( 16, 32) ( 17, 43) ( 18, 45) ( 19, 22) ( 20, 24) ( 21, 36) ( 22, 27) ( 23, 7) ( 24, 18) ( 25, 19) ( 26, 41) ( 27, 6) ( 28, 30) ( 29, 44) ( 30, 48) ( 31, 38) ( 32, 21) ( 34, 43) ( 35, 10) ( 36, 50) ( 37, 43) ( 38, 49) ( 39, 48) ( 40, 11) ( 41, 40) ( 42, 41) ( 43, 4) ( 44, 25) ( 45, 42) ( 46, 24) ( 47, 2) ( 48, 27) ( 49, 20) ( 50, 24) ( 51, 40) ( 52, 38) ( 53, 6) ( 54, 13) ( 55, 24) ( 56, 24) ( 57, 16) ( 58, 20) ( 59, 39) ( 60, 25) ( 61, 27) ( 62, 20) ( 63, 6) ( 64, 16) ( 65, 13) ( 66, 17) ( 67, 17) ( 68, 7) ( 69, 17) ( 70, 14) ( 71, 19) ( 72, 6) ( 73, 6) ( 74, 23) ( 75, 32) ( 76, 47) ( 77, 48) ( 78, 33) ( 79, 26) ( 80, 20) ( 81, 6) ( 82, 17) ( 83, 7) ( 84, 14) ( 85, 29) ( 86, 31) ( 87, 39) ( 88, 47) ( 89, 2) ( 90, 28) ( 91, 21) ( 92, 28) ( 93, 47) ( 94, 28) ( 95, 45) ( 96, 11) ( 97, 44) ( 98, 13) ( 99, 18) 
Vertex 34: ( 0, 17) ( 1, 9) ( 2, 34) ( 3, 8) ( 4, 17) ( 5, 38) ( 6, 7) ( 7, 35) ( 8, 17) ( 9, 14) ( 10, 37) ( 11, 9) ( 12, 27) ( 13, 36) ( 14, 20) ( 15, 40) ( 16, 19) ( 17, 12) ( 18, 14) ( 19, 43) ( 20, 32) ( 21, 37) ( 22, 43) ( 23, 29) ( 24, 14) ( 25, 44) ( 26, 23) ( 27, 7) ( 28, 14) ( 29, 24) ( 30, 4) ( 31, 29) ( 32, 47) ( 33, 43) ( 35, 12) ( 36, 26) ( 37, 36) ( 38, 17) ( 39, 34) ( 40, 10) ( 41, 48) ( 42, 30) ( 43, 10) ( 44, 33) ( 45, 7) ( 46, 29) ( 47, 40) ( 48, 23) ( 49, 37) ( 50, 5) ( 51, 2) ( 52, 19) ( 53, 44) ( 54, 50) ( 55, 22) ( 56, 21) ( 57, 20) ( 58, 2) ( 59, 19) ( 60, 48) ( 61, 46) ( 62, 30) ( 63, 43) ( 64, 11) ( 65, 49) ( 66, 7) ( 67, 38) ( 68, 36) ( 69, 23) ( 70, 21) ( 71, 48) ( 72, 23) ( 73, 3) ( 74, 9) ( 75, 7) ( 76, 9) ( 77, 39) ( 78, 46) ( 79, 34) ( 80, 25) ( 81, 1) ( 82, 37) ( 83, 46) ( 84, 44) ( 85, 36) ( 86, 17) ( 87, 16) ( 88, 5) ( 89, 18) ( 90, 34) ( 91, 4) ( 92, 16) ( 93, 15) ( 94, 49) ( 95, 26) ( 96, 13) ( 97, 5) ( 98, 13) ( 99, 49) 
Vertex 35: ( 0, 49) ( 1, 31) ( 2, 19) ( 3, 50) ( 4, 24) ( 5, 29) ( 6, 7) ( 7, 18) ( 8, 26) ( 9, 31) ( 10, 7) ( 11, 50) ( 12, 49) ( 13, 32) ( 14, 47) ( 15, 33) ( 16, 36) ( 17, 42) ( 18, 43) ( 19, 17) ( 20, 24) ( 21, 5) ( 22, 41) ( 23, 18) ( 24, 3) ( 25, 43) ( 26, 47) ( 27, 34) ( 28, 37) ( 29, 30) ( 30, 14) ( 31, 1) ( 32, 20) ( 33, 10) ( 34, 12) ( 36, 29) ( 37, 36) ( 38, 46) ( 39, 1) ( 40, 38) ( 41, 4) ( 42, 7) ( 43, 48) ( 44, 42) ( 45, 5) ( 46, 31) ( 47, 18) ( 48, 5) ( 49, 17) ( 50, 13) ( 51, 50) ( 52, 2) ( 53, 32) ( 54, 17) ( 55, 9) ( 56, 49) ( 57, 50) ( 58, 12) ( 59, 16) ( 60, 15) ( 61, 12) ( 62, 41) ( 63, 29) ( 64, 16) ( 65, 6) ( 66, 27) ( 67, 45) ( 68, 41) ( 69, 24) ( 70, 47) ( 71, 30) ( 72, 29) ( 73, 6) ( 74, 27) ( 75, 22) ( 76, 10) ( 77, 8) ( 78, 40) ( 79, 16) ( 80, 24) ( 81, 4) ( 82, 15) ( 83, 26) ( 84, 37) ( 85, 31) ( 86, 36) ( 87, 36) ( 88, 32) ( 89, 47) ( 90, 1) ( 91, 48) ( 92, 9) ( 93, 44) ( 94, 27) ( 95, 26) ( 96, 1) ( 97, 5) ( 98, 22) ( 99, 41) 
Vertex 36: ( 0, 33) ( 1, 36) ( 2, 39) ( 3, 37) ( 4, 42) ( 5, 22) ( 6, 37) ( 7, 45) ( 8, 17) ( 9, 32) ( 10, 22) ( 11, 8) ( 12, 29) ( 13, 3) ( 14, 49) ( 15, 29) ( 16, 38) ( 17, 32) ( 18, 42) ( 19, 15) ( 20, 36) ( 21, 25) ( 22, 48) ( 23, 3) ( 24, 37) ( 25, 35) ( 26, 30) ( 27, 25) ( 28, 21) ( 29, 25) ( 30, 41) ( 31, 12) ( 32, 20) ( 33, 50) ( 34, 26) ( 35, 29) ( 37, 29) ( 38, 19) ( 39, 20) ( 40, 9) ( 41, 26) ( 42, 48) ( 43, 31) ( 44, 35) ( 45, 5) ( 46, 22) ( 47, 50) ( 48, 31) ( 49, 27) ( 50, 16) ( 51, 8) ( 52, 14) ( 53, 48) ( 54, 43) ( 55, 49) ( 56, 29) ( 57, 39) ( 58, 1) ( 59, 29) ( 60, 49) ( 61, 46) ( 62, 7) ( 63, 27) ( 64, 46) ( 65, 11) ( 66, 48) ( 67, 38) ( 68, 41) ( 69, 18) ( 70, 9) ( 71, 50) ( 72, 43) ( 73, 7) ( 74, 30) ( 75, 29) ( 76, 13) ( 77, 3) ( 78, 28) ( 79, 43) ( 80, 29) ( 81, 43) ( 82, 50) ( 83, 42) ( 84, 40) ( 85, 42) ( 86, 42) ( 87, 21) ( 88, 33) ( 89, 45) ( 90, 1) ( 91, 33) ( 92, 40) ( 93, 7) ( 94, 9) ( 95, 38) ( 96, 17) ( 97, 9) ( 98, 27) ( 99, 8) 
Vertex 37: ( 0, 41) ( 1, 17) ( 2, 37) ( 3, 18) ( 4, 44) ( 5, 31) ( 6, 34) ( 7, 14) ( 8, 9) ( 9, 50) ( 10, 43) ( 11, 33) ( 12, 20) ( 13, 14) ( 14, 42) ( 15, 44) ( 16, 19) ( 17, 17) ( 18, 22) ( 19, 50) ( 20, 50) ( 21, 16) ( 22, 4) ( 23, 12) ( 24, 12) ( 25, 11) ( 26, 9) ( 27, 31) ( 28, 49) ( 29, 35) ( 30, 38) ( 31, 46) ( 32, 24) ( 33, 43) ( 34, 36) ( 35, 36) ( 36, 29) ( 38, 28) ( 39, 38) ( 40, 7) ( 41, 23) ( 42, 46) ( 43, 38) ( 44, 1) ( 45, 8) ( 46, 40) ( 47, 31) ( 48, 1) ( 49, 18) ( 50, 23) ( 51, 2) ( 52, 12) ( 53, 15) ( 54, 44) ( 55, 3) ( 56, 37) ( 57, 28) ( 58, 47) ( 59, 37) ( 60, 10) ( 61, 39) ( 62, 43) ( 63, 19) ( 64, 28) ( 65, 11) ( 66, 29) ( 67, 4) ( 68, 20) ( 69, 6) ( 70, 43) ( 71, 26) ( 72, 28) ( 73, 38) ( 74, 15) ( 75, 31) ( 76, 48) ( 77, 4) ( 78, 11) ( 79, 50) ( 80, 24) ( 81, 35) ( 82, 1) ( 83, 35) ( 84, 49) ( 85, 46) ( 86, 37) ( 87, 37) ( 88, 23) ( 89, 36) ( 90, 23) ( 91, 33) ( 92, 26) ( 93, 17) ( 94, 3) ( 95, 3) ( 96, 28) ( 97, 31) ( 98, 8) ( 99, 49) 
Vertex 38: ( 0, 46) ( 1, 10) ( 2, 18) ( 3, 29) ( 4, 15) ( 5, 16) ( 6, 44) ( 7, 15) ( 8, 36) ( 9, 6) ( 10, 10) ( 11, 8) ( 12, 45) ( 13, 44) ( 14, 11) ( 15, 26) ( 16, 35) ( 17, 46) ( 18, 48) ( 19, 45) ( 20, 23) ( 21, 44) ( 22, 13) ( 23, 11) ( 24, 48) ( 25, 9) ( 26, 6) ( 27, 29) ( 28, 12) ( 29, 14) ( 30, 33) ( 31, 10) ( 32, 46) ( 33, 49) ( 34, 17) ( 35, 46) ( 36, 19) ( 37, 28) ( 39, 36) ( 40, 1) ( 41, 25) ( 42, 16) ( 43, 40) ( 44, 41) ( 45, 48) ( 46, 37) ( 47, 45) ( 48, 8) ( 49, 38) ( 50, 20) ( 51, 42) ( 52, 39) ( 53, 4) ( 54, 43) ( 55, 36) ( 56, 42) ( 57, 29) ( 58, 9) ( 59, 27) ( 60, 4) ( 61, 43) ( 62, 4) ( 63, 20) ( 64, 45) ( 65, 6) ( 66, 49) ( 67, 25) ( 68, 16) ( 69, 48) ( 70, 12) ( 71, 18) ( 72, 24) ( 73, 29) ( 74, 7) ( 75, 14) ( 76, 26) ( 77, 46) ( 78, 10) ( 79, 35) ( 80, 33) ( 81, 29) ( 82, 27) ( 83, 23) ( 84, 34) ( 85, 21) ( 86, 9) ( 87, 26) ( 88, 49) ( 89, 19) ( 90, 4) ( 91, 2) ( 92, 11) ( 93, 10) ( 94, 24) ( 95, 5) ( 96, 15) ( 97, 22) ( 98, 31) ( 99, 32) 
Vertex 39: ( 0, 47) ( 1, 31) ( 2, 46) ( 3, 15) ( 4, 32) ( 5, 15) ( 6, 18) ( 7, 39) ( 8, 46) ( 9, 14) ( 10, 13) ( 11, 36) ( 12, 37) ( 13, 34) ( 14, 47) ( 15, 26) ( 16, 43) ( 17, 17) ( 18, 14) ( 19, 36) ( 20, 42) ( 21, 29) ( 22, 25) ( 23, 25) ( 24, 1) ( 25, 3) ( 26, 45) ( 27, 47) ( 28, 12) ( 29, 17) ( 30, 36) ( 31, 50) ( 32, 4) ( 33, 48) ( 34, 34) ( 35, 1) ( 36, 20) ( 37, 38) ( 38, 36) ( 40, 21) ( 41, 42) ( 42, 49) ( 43, 46) ( 44, 23) ( 45, 8) ( 46, 10) ( 47, 50) ( 48, 5) ( 49, 21) ( 50, 35) ( 51, 39) ( 52, 2) ( 53, 13) ( 54, 12) ( 55, 37) ( 56, 33) ( 57, 22) ( 58, 12) ( 59, 31) ( 60, 42) ( 61, 18) ( 62, 35) ( 63, 2) ( 64, 27) ( 65, 10) ( 66, 8) ( 67, 43) ( 68, 31) ( 69, 38) ( 70, 25) ( 71, 4) ( 72, 31) ( 73, 25) ( 74, 49) ( 75, 3) ( 76, 32) ( 77, 10) ( 78, 5) ( 79, 38) ( 80, 33) ( 81, 39) ( 82, 27) ( 83, 34) ( 84, 1) ( 85, 40) ( 86, 20) ( 87, 33) ( 88, 11) ( 89, 34) ( 90, 15) ( 91, 4) ( 92, 3) ( 93, 1) ( 94, 5) ( 95, 31) ( 96, 10) ( 97, 12) ( 98, 23) ( 99, 43) 
Vertex 40: ( 0, 1) ( 1, 13) ( 2, 1) ( 3, 20) ( 4, 35) ( 5, 40) ( 6, 35) ( 7, 33) ( 8, 45) ( 9, 3) ( 10, 47) ( 11, 26) ( 12, 37) ( 13, 6) ( 14, 15) ( 15, 40) ( 16, 11) ( 17, 17) ( 18, 27) ( 19, 38) ( 20, 22) ( 21, 14) ( 22, 47) ( 23, 1) ( 24, 44) ( 25, 25) ( 26, 33) ( 27, 6) ( 28, 27) ( 29, 16) ( 30, 6) ( 31, 11) ( 32, 26) ( 33, 11) ( 34, 10) ( 35, 38) ( 36, 9) ( 37, 7) ( 38, 1) ( 39, 21) ( 41, 1) ( 42, 49) ( 43, 48) ( 44, 31) ( 45, 26) ( 46, 46) ( 47, 36) ( 48, 9) ( 49, 8) ( 50, 40) ( 51, 47) ( 52, 40) ( 53, 30) ( 54, 23) ( 55, 23) ( 56, 30) ( 57, 12) ( 58, 44) ( 59, 14) ( 60, 24) ( 61, 27) ( 62, 30) ( 63, 27) ( 64, 29) ( 65, 33) ( 66, 31) ( 67, 11) ( 68, 42) ( 69, 44) ( 70, 36) ( 71, 36) ( 72, 46) ( 73, 36) ( 74, 33) ( 75, 28) ( 76, 11) ( 77, 31) ( 78, 15) ( 79, 20) ( 80, 38) ( 81, 4) ( 82, 16) ( 83, 27) ( 84, 35) ( 85, 40) ( 86, 1) ( 87, 16) ( 88, 1) ( 89, 44) ( 90, 29) ( 91, 24) ( 92, 23) ( 93, 11) ( 94, 2) ( 95, 3) ( 96, 43) ( 97, 34) ( 98, 14) ( 99, 36) 
Vertex 41: ( 0, 18) ( 1, 33) ( 2, 19) ( 3, 49) ( 4, 28) ( 5, 26) ( 6, 8) ( 7, 20) ( 8, 35) ( 9, 40) ( 10, 1) ( 11, 12) ( 12, 6) ( 13, 10) ( 14, 12) ( 15, 50) ( 16, 39) ( 17, 41) ( 18, 41) ( 19, 32) ( 20, 27) ( 21, 38) ( 22, 28) ( 23, 28) ( 24, 47) ( 25, 26) ( 26, 36) ( 27, 28) ( 28, 12) ( 29, 8) ( 30, 15) ( 31, 50) ( 32, 39) ( 33, 40) ( 34, 48) ( 35, 4) ( 36, 26) ( 37, 23) ( 38, 25) ( 39, 42) ( 40, 1) ( 42, 27) ( 43, 49) ( 44, 22) ( 45, 22) ( 46, 34) ( 47, 6) ( 48, 1) ( 49, 47) ( 50, 36) ( 51, 16) ( 52, 16) ( 53, 23) ( 54, 21) ( 55, 33) ( 56, 1) ( 57, 6) ( 58, 22) ( 59, 3) ( 60, 21) ( 61, 24) ( 62, 47) ( 63, 2) ( 64, 47) ( 65, 21) ( 66, 12) ( 67, 50) ( 68, 23) ( 69, 4) ( 70, 33) ( 71, 38) ( 72, 41) ( 73, 9) ( 74, 36) ( 75, 12) ( 76, 32) ( 77, 22) ( 78, 18) ( 79, 34) ( 80, 20) ( 81, 5) ( 82, 49) ( 83, 37) ( 84, 30) ( 85, 20) ( 86, 19) ( 87, 30) ( 88, 25) ( 89, 42) ( 90, 33) ( 91, 45) ( 92, 15) ( 93, 31) ( 94, 46) ( 95, 13) ( 96, 1) ( 97, 9) ( 98, 12) ( 99, 25) 
Vertex 42: ( 0, 18) ( 1, 14) ( 2, 13) ( 3, 22) ( 4, 40) ( 5, 34) ( 6, 15) ( 7, 17) ( 8, 24) ( 9, 37) ( 10, 30) ( 11, 14) ( 12, 40) ( 13, 8) ( 14, 13) ( 15, 12) ( 16, 10) ( 17, 48) ( 18, 27) ( 19, 11) ( 20, 34) ( 21, 50) ( 22, 9) ( 23, 12) ( 24, 4) ( 25, 12) ( 26, 49) ( 27, 2) ( 28, 31) ( 29, 47) ( 30, 43) ( 31, 22) ( 32, 11) ( 33, 41) ( 34, 30) ( 35, 7) ( 36, 48) ( 37, 46) ( 38, 16) ( 39, 49) ( 40, 49) ( 41, 27) ( 43, 14) ( 44, 44) ( 45, 13) ( 46, 5) ( 47, 4) ( 48, 50) ( 49, 18) ( 50, 37) ( 51, 23) ( 52, 35) ( 53, 20) ( 54, 42) ( 55, 42) ( 56, 19) ( 57, 28) ( 58, 21) ( 59, 40) ( 60, 48) ( 61, 2) ( 62, 14) ( 63, 41) ( 64, 34) ( 65, 10) ( 66, 5) ( 67, 16) ( 68, 8) ( 69, 19) ( 70, 16) ( 71, 16) ( 72, 32) ( 73, 43) ( 74, 30) ( 75, 25) ( 76, 5) ( 77, 34) ( 78, 30) ( 79, 4) ( 80, 1) ( 81, 18) ( 82, 29) ( 83, 38) ( 84, 38) ( 85, 20) ( 86, 31) ( 87, 8) ( 88, 50) ( 89, 1) ( 90, 49) ( 91, 49) ( 92, 2) ( 93, 12) ( 94, 40) ( 95, 38) ( 96, 23) ( 97, 46) ( 98, 3) ( 99, 30) 
